yyyy-mm-dd,time(UTC),Night/Fog(True/False),Low_Clouds(True/False),High_Clouds(True/False),Clear(True/False)
2020-01-09,01:32:00,True,False,False,False
2020-01-09,01:33:00,True,False,False,False
2020-01-09,02:00:00,True,False,False,False
2020-01-09,02:02:00,True,False,False,False
2020-01-09,02:03:00,True,False,False,False
2020-01-09,02:32:00,True,False,False,False
2020-01-09,03:00:00,True,False,False,False
2020-01-09,03:32:00,True,False,False,False
2020-01-09,04:02:00,True,False,False,False
2020-01-09,04:32:00,True,False,False,False
2020-01-09,05:02:00,True,False,False,False
2020-01-09,05:32:00,True,False,False,False
2020-01-09,06:00:00,True,False,False,False
2020-01-09,06:32:00,True,False,False,False
2020-01-09,06:33:00,True,False,False,False
2020-01-09,07:02:00,True,False,False,False
2020-01-09,07:03:00,True,False,False,False
2020-01-09,07:32:00,False,False,False,True
2020-01-09,08:02:00,True,False,False,False
2020-01-09,08:30:00,True,False,False,False
2020-01-09,09:02:00,True,False,False,False
2020-01-09,09:03:00,True,False,False,False
2020-01-09,09:30:00,True,False,False,False
2020-01-09,09:32:00,True,False,False,False
2020-01-09,09:33:00,True,False,False,False
2020-01-09,10:02:00,True,False,False,False
2020-01-09,10:03:00,True,False,False,False
2020-01-09,10:30:00,True,False,False,False
2020-01-09,10:32:00,True,False,False,False
2020-01-09,10:33:00,True,False,False,False
2020-01-09,11:02:00,True,False,False,False
2020-01-09,11:03:00,True,False,False,False
2020-01-09,11:32:00,False,False,False,True
2020-01-09,11:33:00,False,False,False,True
2020-01-09,12:02:00,False,False,False,True
2020-01-09,12:03:00,False,False,False,True
2020-01-09,12:30:00,False,False,False,True
2020-01-09,12:32:00,False,False,False,True
2020-01-09,12:34:00,False,False,False,True
2020-01-09,13:02:00,False,False,False,True
2020-01-09,13:03:00,True,False,False,False
2020-01-09,13:32:00,False,False,False,True
2020-01-09,13:33:00,False,False,False,True
2020-01-09,14:00:00,False,False,False,True
2020-01-09,14:02:00,False,False,False,True
2020-01-09,14:03:00,True,False,False,False
2020-01-09,14:30:00,True,False,False,False
2020-01-09,15:00:00,True,False,False,False
2020-01-09,15:32:00,True,False,False,False
2020-01-09,16:00:00,False,False,False,True
2020-01-09,16:02:00,False,False,False,True
2020-01-09,16:03:00,False,False,False,True
2020-01-09,16:32:00,True,False,False,False
2020-01-09,16:33:00,True,False,False,False
2020-01-09,17:02:00,True,False,False,False
2020-01-09,17:03:00,True,False,False,False
2020-01-09,17:30:00,False,False,False,True
2020-01-09,17:32:00,True,False,False,False
2020-01-09,17:33:00,True,False,False,False
2020-01-09,18:00:00,True,False,False,False
2020-01-09,18:02:00,True,False,False,False
2020-01-09,18:03:00,True,False,False,False
2020-01-09,18:30:00,True,False,False,False
2020-01-09,18:32:00,True,False,False,False
2020-01-09,18:33:00,True,False,False,False
2020-01-09,19:00:00,True,False,False,False
2020-01-09,19:02:00,True,False,False,False
2020-01-09,19:03:00,True,False,False,False
2020-01-09,19:32:00,True,False,False,False
2020-01-09,19:33:00,True,False,False,False
2020-01-09,20:02:00,True,False,False,False
2020-01-09,20:03:00,True,False,False,False
2020-01-09,20:32:00,True,False,False,False
2020-01-09,20:33:00,True,False,False,False
2020-01-09,21:02:00,True,False,False,False
2020-01-09,21:03:00,True,False,False,False
2020-01-09,21:32:00,True,False,False,False
2020-01-09,21:33:00,True,False,False,False
2020-01-09,22:00:00,True,False,False,False
2020-01-09,22:02:00,True,False,False,False
2020-01-09,22:03:00,True,False,False,False
2020-01-09,22:32:00,True,False,False,False
2020-01-09,22:33:00,True,False,False,False
2020-01-09,23:02:00,True,False,False,False
2020-01-09,23:03:00,True,False,False,False
2020-01-09,23:32:00,True,False,False,False
2020-01-09,23:33:00,True,False,False,False
2020-01-10,00:02:00,True,False,False,False
2020-01-10,00:03:00,True,False,False,False
2020-01-10,00:32:00,True,False,False,False
2020-01-10,00:33:00,True,False,False,False
2020-01-10,01:02:00,True,False,False,False
2020-01-10,01:03:00,True,False,False,False
2020-01-10,01:30:00,True,False,False,False
2020-01-10,01:32:00,True,False,False,False
2020-01-10,02:02:00,True,False,False,False
2020-01-10,02:03:00,True,False,False,False
2020-01-10,02:32:00,True,False,False,False
2020-01-10,03:02:00,True,False,False,False
2020-01-10,04:02:00,False,False,False,True
2020-01-10,04:03:00,True,False,False,False
2020-01-10,04:30:00,True,False,False,False
2020-01-10,04:32:00,True,False,False,False
2020-01-10,04:33:00,True,False,False,False
2020-01-10,05:02:00,True,False,False,False
2020-01-10,05:03:00,True,False,False,False
2020-01-10,05:32:00,True,False,False,False
2020-01-10,05:33:00,True,False,False,False
2020-01-10,06:32:00,True,False,False,False
2020-01-10,06:33:00,True,False,False,False
2020-01-10,07:00:00,True,False,False,False
2020-01-10,07:02:00,True,False,False,False
2020-01-10,07:03:00,True,False,False,False
2020-01-10,07:30:00,True,False,False,False
2020-01-10,07:32:00,True,False,False,False
2020-01-10,07:33:00,True,False,False,False
2020-01-10,08:02:00,True,False,False,False
2020-01-10,08:03:00,True,False,False,False
2020-01-10,08:32:00,True,False,False,False
2020-01-10,09:00:00,True,False,False,False
2020-01-10,09:32:00,True,False,False,False
2020-01-10,10:02:00,True,False,False,False
2020-01-10,10:03:00,True,False,False,False
2020-01-10,10:30:00,True,False,False,False
2020-01-10,10:32:00,True,False,False,False
2020-01-10,10:33:00,True,False,False,False
2020-01-10,11:02:00,True,False,False,False
2020-01-10,11:03:00,True,False,False,False
2020-01-10,11:32:00,True,False,False,False
2020-01-10,11:33:00,True,False,False,False
2020-01-10,13:00:00,True,False,False,False
2020-01-10,13:02:00,True,False,False,False
2020-01-10,13:04:00,True,False,False,False
2020-01-10,13:32:00,True,False,False,False
2020-01-10,13:33:00,True,False,False,False
2020-01-10,14:00:00,True,False,False,False
2020-01-10,14:02:00,True,False,False,False
2020-01-10,14:30:00,True,False,False,False
2020-01-10,14:32:00,True,False,False,False
2020-01-10,14:33:00,True,False,False,False
2020-01-10,15:02:00,True,False,False,False
2020-01-10,15:03:00,True,False,False,False
2020-01-10,15:32:00,True,False,False,False
2020-01-10,15:33:00,True,False,False,False
2020-01-10,16:02:00,True,False,False,False
2020-01-10,16:03:00,True,False,False,False
2020-01-10,16:32:00,True,False,False,False
2020-01-10,16:33:00,True,False,False,False
2020-01-10,17:00:00,True,False,False,False
2020-01-10,17:02:00,True,False,False,False
2020-01-10,17:03:00,True,False,False,False
2020-01-10,17:30:00,True,False,False,False
2020-01-10,17:32:00,True,False,False,False
2020-01-10,18:30:00,True,False,False,False
2020-01-10,18:32:00,True,False,False,False
2020-01-10,19:02:00,True,False,False,False
2020-01-10,19:03:00,True,False,False,False
2020-01-10,19:30:00,True,False,False,False
2020-01-10,19:32:00,True,False,False,False
2020-01-10,19:33:00,True,False,False,False
2020-01-10,20:02:00,True,False,False,False
2020-01-10,20:03:00,True,False,False,False
2020-01-10,20:32:00,True,False,False,False
2020-01-10,20:33:00,True,False,False,False
2020-01-10,21:02:00,True,False,False,False
2020-01-10,21:03:00,True,False,False,False
2020-01-10,21:30:00,True,False,False,False
2020-01-10,21:32:00,True,False,False,False
2020-01-10,21:33:00,True,False,False,False
2020-01-10,22:02:00,True,False,False,False
2020-01-10,22:03:00,True,False,False,False
2020-01-10,22:32:00,True,False,False,False
2020-01-10,22:33:00,True,False,False,False
2020-01-10,23:02:00,True,False,False,False
2020-01-10,23:03:00,True,False,False,False
2020-01-10,23:32:00,True,False,False,False
2020-01-10,23:33:00,True,False,False,False
2020-01-11,00:03:00,True,False,False,False
2020-01-11,00:32:00,True,False,False,False
2020-01-11,00:33:00,True,False,False,False
2020-01-11,01:02:00,True,False,False,False
2020-01-11,01:03:00,True,False,False,False
2020-01-11,02:02:00,True,False,False,False
2020-01-11,02:03:00,False,False,False,True
2020-01-11,02:32:00,True,False,False,False
2020-01-11,02:33:00,True,False,False,False
2020-01-11,03:02:00,True,False,False,False
2020-01-11,03:03:00,True,False,False,False
2020-01-11,04:02:00,True,False,False,False
2020-01-11,04:03:00,True,False,False,False
2020-01-11,05:02:00,True,False,False,False
2020-01-11,06:02:00,True,False,False,False
2020-01-11,06:32:00,True,False,False,False
2020-01-11,06:33:00,True,False,False,False
2020-01-11,07:00:00,True,False,False,False
2020-01-11,07:02:00,True,False,False,False
2020-01-11,07:03:00,True,False,False,False
2020-01-11,07:30:00,True,False,False,False
2020-01-11,07:32:00,True,False,False,False
2020-01-11,07:33:00,True,False,False,False
2020-01-11,08:02:00,True,False,False,False
2020-01-11,08:03:00,True,False,False,False
2020-01-11,08:32:00,False,False,False,True
2020-01-11,09:00:00,True,False,False,False
2020-01-11,10:02:00,True,False,False,False
2020-01-11,10:03:00,True,False,False,False
2020-01-11,11:02:00,True,False,False,False
2020-01-11,11:03:00,True,False,False,False
2020-01-11,12:02:00,True,False,False,False
2020-01-11,12:03:00,True,False,False,False
2020-01-11,12:32:00,True,False,False,False
2020-01-11,12:33:00,True,False,False,False
2020-01-11,13:02:00,True,False,False,False
2020-01-11,13:03:00,True,False,False,False
2020-01-11,13:30:00,True,False,False,False
2020-01-11,13:32:00,True,False,False,False
2020-01-11,13:33:00,True,False,False,False
2020-01-11,14:02:00,True,False,False,False
2020-01-11,14:03:00,True,False,False,False
2020-01-11,14:30:00,True,False,False,False
2020-01-11,14:32:00,True,False,False,False
2020-01-11,14:33:00,True,False,False,False
2020-01-11,15:02:00,True,False,False,False
2020-01-11,15:03:00,True,False,False,False
2020-01-11,16:02:00,True,False,False,False
2020-01-11,16:03:00,True,False,False,False
2020-01-11,16:32:00,False,False,False,True
2020-01-11,16:33:00,True,False,False,False
2020-01-11,17:02:00,True,False,False,False
2020-01-11,17:03:00,True,False,False,False
2020-01-11,17:30:00,True,False,False,False
2020-01-11,17:32:00,True,False,False,False
2020-01-11,18:30:00,True,False,False,False
2020-01-11,18:32:00,True,False,False,False
2020-01-11,18:33:00,True,False,False,False
2020-01-11,19:02:00,True,False,False,False
2020-01-11,19:03:00,True,False,False,False
2020-01-11,19:32:00,True,False,False,False
2020-01-11,19:33:00,False,False,False,True
2020-01-11,20:02:00,True,False,False,False
2020-01-11,20:03:00,True,False,False,False
2020-01-11,21:02:00,True,False,False,False
2020-01-11,21:03:00,True,False,False,False
2020-01-11,21:30:00,True,False,False,False
2020-01-11,21:32:00,True,False,False,False
2020-01-11,21:33:00,True,False,False,False
2020-01-11,22:02:00,True,False,False,False
2020-01-11,22:03:00,True,False,False,False
2020-01-11,22:32:00,True,False,False,False
2020-01-11,22:33:00,True,False,False,False
2020-01-11,23:02:00,True,False,False,False
2020-01-11,23:03:00,True,False,False,False
2020-01-11,23:30:00,True,False,False,False
2020-01-11,23:32:00,True,False,False,False
2020-01-11,23:33:00,True,False,False,False
2020-01-12,00:00:00,True,False,False,False
2020-01-12,00:03:00,True,False,False,False
2020-01-12,00:32:00,True,False,False,False
2020-01-12,00:33:00,True,False,False,False
2020-01-12,01:02:00,True,False,False,False
2020-01-12,01:32:00,True,False,False,False
2020-01-12,01:33:00,True,False,False,False
2020-01-12,02:00:00,True,False,False,False
2020-01-12,02:02:00,True,False,False,False
2020-01-12,02:03:00,True,False,False,False
2020-01-12,02:30:00,True,False,False,False
2020-01-12,02:32:00,True,False,False,False
2020-01-12,03:02:00,True,False,False,False
2020-01-12,03:03:00,True,False,False,False
2020-01-12,04:02:00,True,False,False,False
2020-01-12,04:03:00,True,False,False,False
2020-01-12,04:32:00,True,False,False,False
2020-01-12,04:33:00,True,False,False,False
2020-01-12,05:00:00,True,False,False,False
2020-01-12,05:02:00,True,False,False,False
2020-01-12,05:03:00,True,False,False,False
2020-01-12,05:32:00,True,False,False,False
2020-01-12,06:02:00,True,False,False,False
2020-01-12,06:32:00,True,False,False,False
2020-01-12,07:02:00,True,False,False,False
2020-01-12,07:03:00,True,False,False,False
2020-01-12,08:02:00,True,False,False,False
2020-01-12,08:03:00,True,False,False,False
2020-01-12,08:32:00,True,False,False,False
2020-01-12,09:00:00,True,False,False,False
2020-01-12,09:30:00,True,False,False,False
2020-01-12,09:32:00,True,False,False,False
2020-01-12,09:33:00,True,False,False,False
2020-01-12,10:02:00,True,False,False,False
2020-01-12,10:03:00,True,False,False,False
2020-01-12,10:32:00,True,False,False,False
2020-01-12,10:33:00,True,False,False,False
2020-01-12,11:02:00,False,False,False,True
2020-01-12,11:03:00,False,False,False,True
2020-01-12,11:32:00,False,False,False,True
2020-01-12,11:33:00,False,False,False,True
2020-01-12,12:02:00,False,False,False,True
2020-01-12,12:03:00,False,False,False,True
2020-01-12,12:30:00,False,False,False,True
2020-01-12,12:32:00,False,False,False,True
2020-01-12,12:33:00,False,False,False,True
2020-01-12,13:02:00,False,False,False,True
2020-01-12,13:03:00,False,False,False,True
2020-01-12,13:30:00,False,False,False,True
2020-01-12,13:32:00,False,False,False,True
2020-01-12,13:33:00,False,False,False,True
2020-01-12,14:02:00,False,False,False,True
2020-01-12,14:03:00,True,False,False,False
2020-01-12,14:30:00,True,False,False,False
2020-01-12,14:32:00,True,False,False,False
2020-01-12,14:33:00,True,False,False,False
2020-01-12,15:02:00,True,False,False,False
2020-01-12,15:03:00,True,False,False,False
2020-01-12,15:32:00,True,False,False,False
2020-01-12,15:33:00,True,False,False,False
2020-01-12,16:00:00,True,False,False,False
2020-01-12,16:02:00,True,False,False,False
2020-01-12,16:03:00,True,False,False,False
2020-01-12,16:32:00,True,False,False,False
2020-01-12,16:33:00,False,False,False,True
2020-01-12,17:00:00,True,False,False,False
2020-01-12,17:02:00,True,False,False,False
2020-01-12,17:03:00,True,False,False,False
2020-01-12,17:32:00,True,False,False,False
2020-01-12,17:33:00,True,False,False,False
2020-01-12,18:02:00,True,False,False,False
2020-01-12,18:03:00,True,False,False,False
2020-01-12,18:32:00,True,False,False,False
2020-01-12,18:33:00,True,False,False,False
2020-01-12,19:02:00,True,False,False,False
2020-01-12,19:03:00,True,False,False,False
2020-01-12,19:30:00,True,False,False,False
2020-01-12,19:32:00,True,False,False,False
2020-01-12,19:33:00,True,False,False,False
2020-01-12,20:02:00,True,False,False,False
2020-01-12,20:03:00,True,False,False,False
2020-01-12,21:00:00,True,False,False,False
2020-01-12,21:02:00,True,False,False,False
2020-01-12,21:03:00,True,False,False,False
2020-01-12,21:30:00,True,False,False,False
2020-01-12,21:32:00,True,False,False,False
2020-01-12,21:33:00,True,False,False,False
2020-01-12,22:00:00,True,False,False,False
2020-01-12,22:02:00,True,False,False,False
2020-01-12,22:03:00,True,False,False,False
2020-01-12,22:30:00,True,False,False,False
2020-01-12,22:32:00,True,False,False,False
2020-01-12,22:33:00,True,False,False,False
2020-01-12,23:02:00,True,False,False,False
2020-01-12,23:03:00,True,False,False,False
2020-01-12,23:30:00,True,False,False,False
2020-01-12,23:32:00,True,False,False,False
2020-01-12,23:33:00,True,False,False,False
2020-01-13,00:02:00,True,False,False,False
2020-01-13,00:03:00,True,False,False,False
2020-01-13,00:30:00,True,False,False,False
2020-01-13,00:32:00,True,False,False,False
2020-01-13,00:33:00,True,False,False,False
2020-01-13,01:00:00,True,False,False,False
2020-01-13,01:02:00,True,False,False,False
2020-01-13,01:03:00,True,False,False,False
2020-01-13,01:32:00,True,False,False,False
2020-01-13,01:33:00,True,False,False,False
2020-01-13,02:00:00,True,False,False,False
2020-01-13,02:02:00,True,False,False,False
2020-01-13,02:03:00,True,False,False,False
2020-01-13,02:32:00,True,False,False,False
2020-01-13,02:33:00,True,False,False,False
2020-01-13,03:02:00,True,False,False,False
2020-01-13,03:32:00,True,False,False,False
2020-01-13,04:02:00,True,False,False,False
2020-01-13,04:32:00,True,False,False,False
2020-01-13,04:33:00,True,False,False,False
2020-01-13,05:00:00,True,False,False,False
2020-01-13,05:02:00,True,False,False,False
2020-01-13,05:03:00,True,False,False,False
2020-01-13,05:32:00,True,False,False,False
2020-01-13,05:33:00,True,False,False,False
2020-01-13,06:02:00,True,False,False,False
2020-01-13,06:03:00,True,False,False,False
2020-01-13,06:32:00,True,False,False,False
